sale_id,date,customer_id,product_id,quantity,unit_price,total_price
15470,2024-12-28,3201,269,1,132.26,132.26
16293,2025-07-13,2021,269,4,132.26,529.04
16304,2025-08-03,2234,269,1,132.26,132.26
16804,2025-02-09,1720,269,3,132.26,396.78
16916,2025-01-24,1330,269,4,132.26,529.04
18137,2025-02-18,2738,269,4,132.26,529.04
18180,2025-04-07,4863,269,1,132.26,132.26
18408,2025-07-06,2273,269,2,132.26,264.52
18666,2025-04-24,2671,269,1,132.26,132.26
19083,2025-02-05,2455,269,4,132.26,529.04
19403,2024-11-18,3729,269,1,132.26,132.26
19434,2025-05-30,3666,269,3,132.26,396.78
19657,2025-10-24,1033,269,1,132.26,132.26
59,2025-05-03,656,251,2,70.05,140.1
180,2025-01-20,4485,251,3,70.05,210.14999999999998
321,2025-03-02,3381,251,1,70.05,70.05
379,2025-03-31,2054,251,3,70.05,210.14999999999998
778,2025-08-13,993,251,1,70.05,70.05
2391,2025-10-08,4783,251,1,70.05,70.05
2809,2025-10-06,2828,251,4,70.05,280.2
3071,2025-04-24,2202,251,1,70.05,70.05
3905,2024-12-28,3455,251,3,70.05,210.14999999999998
4051,2024-12-16,4251,251,2,70.05,140.1
4609,2025-06-20,1735,251,4,70.05,280.2
5194,2025-10-11,86,251,1,70.05,70.05
5295,2025-06-22,3614,251,1,70.05,70.05
5591,2025-02-19,3885,251,2,70.05,140.1
5807,2024-12-23,983,251,2,70.05,140.1
8111,2024-12-11,1885,251,4,70.05,280.2
8585,2025-03-08,4329,251,1,70.05,70.05
9295,2024-11-08,931,251,4,70.05,280.2
10290,2025-01-24,3998,251,4,70.05,280.2
10471,2025-05-17,2280,251,1,70.05,70.05
10794,2025-04-03,3706,251,2,70.05,140.1
12016,2025-05-23,2211,251,4,70.05,280.2
13137,2025-09-03,3878,251,1,70.05,70.05
14041,2025-01-26,1266,251,1,70.05,70.05
14412,2025-03-26,3421,251,3,70.05,210.14999999999998
14507,2025-09-22,954,251,3,70.05,210.14999999999998
14562,2025-10-17,1986,251,2,70.05,140.1
14928,2025-08-05,3886,251,4,70.05,280.2
14978,2024-11-10,369,251,3,70.05,210.14999999999998
15135,2025-05-13,1608,251,1,70.05,70.05
15871,2025-10-09,2753,251,3,70.05,210.14999999999998
15938,2025-04-14,2448,251,3,70.05,210.14999999999998
15969,2024-11-08,3265,251,4,70.05,280.2
16230,2025-07-07,3575,251,1,70.05,70.05
16569,2025-04-08,270,251,4,70.05,280.2
16744,2025-07-27,2244,251,3,70.05,210.14999999999998
16783,2025-08-16,3953,251,4,70.05,280.2
17186,2025-01-17,1629,251,4,70.05,280.2
60,2025-03-16,2769,370,2,16.98,33.96
101,2025-03-17,3127,370,4,16.98,67.92
134,2025-08-09,4425,370,3,16.98,50.94
1243,2024-11-18,916,370,4,16.98,67.92
1291,2025-04-13,2887,370,2,16.98,33.96
1590,2025-06-18,1390,370,2,16.98,33.96
3315,2025-06-29,1218,370,4,16.98,67.92
3601,2025-06-21,4493,370,2,16.98,33.96
4426,2024-12-16,982,370,3,16.98,50.94
4493,2025-09-22,1371,370,2,16.98,33.96
4612,2025-03-22,945,370,3,16.98,50.94
5274,2025-02-04,2808,370,1,16.98,16.98
5574,2025-04-27,3246,370,2,16.98,33.96
5641,2025-09-05,2671,370,4,16.98,67.92
6061,2025-08-30,741,370,4,16.98,67.92
6182,2025-02-10,1178,370,1,16.98,16.98
7184,2025-05-23,897,370,4,16.98,67.92
7527,2024-11-23,4451,370,2,16.98,33.96
8496,2024-11-21,417,370,1,16.98,16.98
8710,2025-03-08,1496,370,3,16.98,50.94
9829,2024-12-05,2530,370,2,16.98,33.96
10519,2025-04-30,4493,370,2,16.98,33.96
10552,2025-07-03,2972,370,3,16.98,50.94
10940,2025-02-02,3649,370,2,16.98,33.96
11739,2025-02-13,4091,370,2,16.98,33.96
12250,2024-12-01,1360,370,3,16.98,50.94
12296,2025-09-10,181,370,2,16.98,33.96
13400,2025-01-02,3439,370,2,16.98,33.96
14031,2024-12-03,1070,370,2,16.98,33.96
14146,2025-02-22,823,370,4,16.98,67.92
14946,2025-07-18,2826,370,4,16.98,67.92
15457,2025-06-21,958,370,1,16.98,16.98
16328,2025-02-15,2419,370,3,16.98,50.94
16518,2025-02-23,2355,370,2,16.98,33.96
17026,2025-04-28,3211,370,1,16.98,16.98
17558,2025-10-22,4255,370,4,16.98,67.92
17608,2024-12-29,2583,370,2,16.98,33.96
18072,2025-05-06,1611,370,1,16.98,16.98
18450,2025-08-22,1161,370,3,16.98,50.94
18626,2024-12-22,1599,370,1,16.98,16.98
19141,2025-01-10,1707,370,1,16.98,16.98
19170,2024-11-05,2680,370,1,16.98,16.98
19566,2025-04-18,2985,370,3,16.98,50.94
19808,2025-06-25,1523,370,4,16.98,67.92
61,2025-06-18,43,106,3,58.84,176.52
197,2025-07-06,1245,106,4,58.84,235.36
498,2025-06-26,792,106,2,58.84,117.68
620,2025-10-28,4407,106,2,58.84,117.68
1701,2025-04-26,1895,106,4,58.84,235.36
1804,2025-01-05,1069,106,2,58.84,117.68
2248,2025-05-09,3244,106,3,58.84,176.52
2414,2025-02-24,2368,106,4,58.84,235.36
2615,2025-05-28,3067,106,1,58.84,58.84
2876,2025-07-31,1279,106,2,58.84,117.68
3571,2025-08-31,3647,106,3,58.84,176.52
3636,2025-08-19,2293,106,4,58.84,235.36
3768,2024-11-16,4561,106,3,58.84,176.52
4439,2024-12-09,1166,106,1,58.84,58.84
4539,2025-04-08,3707,106,3,58.84,176.52
5159,2025-01-11,754,106,4,58.84,235.36
5225,2025-02-23,3468,106,3,58.84,176.52
5435,2025-06-21,1602,106,2,58.84,117.68
5545,2025-10-17,4404,106,2,58.84,117.68
5633,2025-03-18,567,106,3,58.84,176.52
6672,2025-01-11,1768,106,3,58.84,176.52
6706,2025-01-30,1654,106,3,58.84,176.52
7223,2025-02-17,1121,106,2,58.84,117.68
7890,2025-10-02,3110,106,4,58.84,235.36
8633,2025-09-19,1673,106,1,58.84,58.84
9249,2025-10-28,1116,106,2,58.84,117.68
9637,2025-05-24,587,106,2,58.84,117.68
10000,2025-06-05,4961,106,3,58.84,176.52
11120,2025-08-26,4538,106,3,58.84,176.52
11405,2024-12-21,4427,106,1,58.84,58.84
11429,2024-12-07,2711,106,1,58.84,58.84
11775,2025-04-11,2492,106,4,58.84,235.36
12396,2025-05-12,2923,106,3,58.84,176.52
12416,2025-10-05,4454,106,3,58.84,176.52
12545,2025-03-07,618,106,1,58.84,58.84
12599,2025-04-21,2858,106,1,58.84,58.84
13078,2025-09-03,1460,106,3,58.84,176.52
13535,2025-05-17,3964,106,3,58.84,176.52
13713,2025-02-22,1131,106,2,58.84,117.68
13823,2024-12-20,988,106,4,58.84,235.36
13942,2025-03-10,148,106,4,58.84,235.36
14961,2025-05-18,2641,106,1,58.84,58.84
15240,2025-07-07,1221,106,2,58.84,117.68
15361,2024-12-31,1958,106,2,58.84,117.68
16214,2024-12-24,408,106,1,58.84,58.84
16541,2025-03-01,3679,106,2,58.84,117.68
16698,2025-02-05,2316,106,3,58.84,176.52
16827,2025-07-10,3571,106,4,58.84,235.36
17383,2024-12-30,2494,106,2,58.84,117.68
17737,2025-09-10,851,106,1,58.84,58.84
18064,2025-08-04,4689,106,4,58.84,235.36
18207,2025-05-15,3963,106,2,58.84,117.68
18619,2024-12-02,4877,106,4,58.84,235.36
18994,2025-03-27,2043,106,2,58.84,117.68
19645,2025-02-23,1455,106,1,58.84,58.84
19652,2024-12-23,1321,106,4,58.84,235.36
62,2025-02-05,2312,261,3,121.44,364.32
209,2025-03-24,373,261,3,121.44,364.32
736,2025-09-16,1812,261,1,121.44,121.44
816,2024-11-07,2390,261,3,121.44,364.32
1854,2025-07-24,2728,261,1,121.44,121.44
1902,2024-11-28,4251,261,3,121.44,364.32
2737,2025-10-16,4917,261,1,121.44,121.44
2823,2025-02-13,3308,261,3,121.44,364.32
3568,2025-07-03,4020,261,2,121.44,242.88
3649,2024-12-02,2512,261,2,121.44,242.88
4142,2025-07-19,1047,261,3,121.44,364.32
4369,2025-06-23,4273,261,1,121.44,121.44
4584,2024-12-19,3952,261,3,121.44,364.32
4818,2025-05-01,2629,261,2,121.44,242.88
5339,2025-08-03,1440,261,4,121.44,485.76
6454,2025-09-20,4711,261,2,121.44,242.88
6490,2025-05-06,3846,261,4,121.44,485.76
6625,2024-11-20,2501,261,3,121.44,364.32
7145,2024-12-02,1317,261,2,121.44,242.88
7918,2025-03-21,4314,261,1,121.44,121.44
7997,2025-03-25,2567,261,3,121.44,364.32
8551,2025-03-11,590,261,3,121.44,364.32
8631,2025-05-23,3369,261,4,121.44,485.76
9316,2025-08-04,1885,261,4,121.44,485.76
9374,2025-06-23,1718,261,1,121.44,121.44
10102,2025-07-25,976,261,4,121.44,485.76
10209,2024-11-30,2671,261,4,121.44,485.76
10877,2025-07-16,536,261,2,121.44,242.88
10893,2025-08-24,3323,261,4,121.44,485.76
11907,2025-03-08,4672,261,1,121.44,121.44
12224,2025-09-30,767,261,4,121.44,485.76
12868,2025-03-04,2320,261,3,121.44,364.32
12883,2024-12-18,1447,261,3,121.44,364.32
13020,2025-08-22,966,261,2,121.44,242.88
13268,2025-09-03,722,261,1,121.44,121.44
14344,2024-11-28,294,261,3,121.44,364.32
14727,2025-10-17,778,261,4,121.44,485.76
15121,2025-07-19,1646,261,4,121.44,485.76
15206,2025-08-01,4935,261,3,121.44,364.32
15426,2024-12-07,33,261,1,121.44,121.44
15803,2025-08-07,3245,261,4,121.44,485.76
17335,2025-08-14,4848,261,2,121.44,242.88
17766,2025-06-07,2947,261,1,121.44,121.44
18003,2025-05-07,2386,261,4,121.44,485.76
18231,2025-09-25,2708,261,4,121.44,485.76
19039,2024-11-17,2257,261,4,121.44,485.76
19201,2025-06-23,4369,261,4,121.44,485.76
19297,2024-12-18,645,261,2,121.44,242.88
63,2024-12-19,1661,353,4,34.58,138.32
491,2025-06-16,1194,353,3,34.58,103.74
2213,2025-05-14,819,353,3,34.58,103.74
2465,2025-07-06,4671,353,4,34.58,138.32
4022,2025-07-24,4088,353,2,34.58,69.16
4072,2025-08-21,703,353,4,34.58,138.32
4383,2024-11-28,3268,353,3,34.58,103.74
4384,2025-05-05,85,353,1,34.58,34.58
5230,2025-03-22,923,353,1,34.58,34.58
5969,2025-03-05,2286,353,1,34.58,34.58
6006,2025-06-05,3224,353,3,34.58,103.74
6165,2025-09-03,360,353,3,34.58,103.74
6622,2025-06-23,3261,353,1,34.58,34.58
7515,2025-03-07,349,353,1,34.58,34.58
7519,2025-09-06,1456,353,3,34.58,103.74
7550,2025-04-06,3987,353,2,34.58,69.16
7577,2025-07-03,2063,353,4,34.58,138.32
7709,2025-10-25,811,353,1,34.58,34.58
7825,2025-08-26,540,353,2,34.58,69.16
8134,2025-04-30,1000,353,4,34.58,138.32
8948,2025-02-23,3194,353,3,34.58,103.74
9474,2024-11-22,2622,353,3,34.58,103.74
9921,2025-04-06,4551,353,3,34.58,103.74
11531,2025-01-08,3605,353,1,34.58,34.58
11535,2025-07-11,3934,353,1,34.58,34.58
11892,2025-03-10,1867,353,2,34.58,69.16
12426,2025-08-24,4176,353,1,34.58,34.58
14620,2025-02-28,3335,353,4,34.58,138.32
14753,2025-10-08,1972,353,3,34.58,103.74
15318,2025-08-26,906,353,3,34.58,103.74
15727,2025-10-13,420,353,3,34.58,103.74
16359,2025-02-19,3134,353,4,34.58,138.32
16585,2025-08-08,2393,353,4,34.58,138.32
17632,2025-02-11,2797,353,4,34.58,138.32
18052,2024-12-09,1430,353,2,34.58,69.16
18283,2025-02-06,2282,353,2,34.58,69.16
18662,2024-12-06,4044,353,2,34.58,69.16
19398,2025-04-20,4967,353,1,34.58,34.58
64,2025-03-28,4692,14,1,118.49,118.49
1086,2025-02-18,4629,14,2,118.49,236.98
1547,2024-12-18,2408,14,3,118.49,355.46999999999997
2075,2025-04-07,3119,14,1,118.49,118.49
2497,2025-09-08,1643,14,3,118.49,355.46999999999997
2865,2025-07-01,3910,14,1,118.49,118.49
3294,2025-06-24,3760,14,1,118.49,118.49
3848,2025-06-25,3746,14,1,118.49,118.49
5182,2025-08-10,1654,14,4,118.49,473.96
6065,2025-10-14,3180,14,2,118.49,236.98
6072,2025-02-02,2775,14,4,118.49,473.96
6325,2025-06-26,522,14,4,118.49,473.96
6477,2025-04-30,1414,14,4,118.49,473.96
6483,2025-08-05,2775,14,2,118.49,236.98
6794,2025-05-15,3812,14,4,118.49,473.96
6823,2025-06-28,1957,14,4,118.49,473.96
7373,2025-02-17,2298,14,3,118.49,355.46999999999997
7675,2025-10-08,1842,14,3,118.49,355.46999999999997
7932,2024-12-13,3990,14,4,118.49,473.96
8425,2025-05-18,2999,14,3,118.49,355.46999999999997
8532,2025-09-05,293,14,3,118.49,355.46999999999997
9345,2025-08-14,3895,14,2,118.49,236.98
9461,2025-07-05,3296,14,2,118.49,236.98
9581,2025-07-20,4368,14,1,118.49,118.49
10120,2025-05-13,291,14,4,118.49,473.96
10353,2025-04-02,4257,14,4,118.49,473.96
11191,2025-07-09,3210,14,2,118.49,236.98
11886,2025-05-26,1607,14,3,118.49,355.46999999999997
12431,2025-10-15,3943,14,4,118.49,473.96
12565,2025-01-11,94,14,1,118.49,118.49
12738,2024-11-05,760,14,3,118.49,355.46999999999997
12876,2025-04-25,722,14,3,118.49,355.46999999999997
13552,2025-05-28,644,14,3,118.49,355.46999999999997
13800,2025-09-28,3797,14,1,118.49,118.49
14063,2025-04-15,3452,14,4,118.49,473.96
14950,2024-11-28,4617,14,1,118.49,118.49
15116,2025-04-25,3657,14,1,118.49,118.49
16032,2025-09-01,4488,14,3,118.49,355.46999999999997
16996,2025-01-15,4832,14,3,118.49,355.46999999999997
18428,2025-01-09,835,14,2,118.49,236.98
18810,2025-01-25,2750,14,3,118.49,355.46999999999997
18910,2025-04-29,4091,14,4,118.49,473.96
19231,2025-05-26,4745,14,1,118.49,118.49
19392,2025-10-16,4350,14,4,118.49,473.96
19582,2024-11-23,19,14,4,118.49,473.96
66,2025-01-26,2111,376,4,92.34,369.36
751,2024-11-24,4092,376,2,92.34,184.68
2308,2024-11-16,1964,376,2,92.34,184.68
3148,2024-11-12,4043,376,1,92.34,92.34
3763,2025-09-16,2683,376,4,92.34,369.36
3993,2025-02-13,2675,376,2,92.34,184.68
5370,2024-12-11,4114,376,3,92.34,277.02
7031,2025-04-06,1465,376,1,92.34,92.34
7868,2025-08-14,4807,376,1,92.34,92.34
8093,2024-11-30,4562,376,3,92.34,277.02
8200,2025-03-08,3237,376,1,92.34,92.34
8301,2024-12-01,2641,376,3,92.34,277.02
8840,2025-03-08,3893,376,4,92.34,369.36
9663,2025-02-16,4905,376,4,92.34,369.36
9823,2025-05-21,3118,376,1,92.34,92.34
10176,2025-09-24,214,376,1,92.34,92.34
10406,2025-03-01,2216,376,4,92.34,369.36
10579,2025-02-04,2028,376,2,92.34,184.68
11004,2025-05-16,2268,376,3,92.34,277.02
11849,2025-04-01,2911,376,4,92.34,369.36
12139,2025-08-22,4378,376,4,92.34,369.36
12209,2025-05-11,3305,376,3,92.34,277.02
12305,2025-10-16,3633,376,2,92.34,184.68
12459,2025-01-21,795,376,2,92.34,184.68
13025,2025-04-28,4720,376,4,92.34,369.36
13167,2025-07-23,4241,376,1,92.34,92.34
13342,2025-04-18,123,376,2,92.34,184.68
13764,2025-10-11,2836,376,3,92.34,277.02
13879,2025-07-05,3085,376,4,92.34,369.36
13972,2025-07-10,1593,376,3,92.34,277.02
14787,2025-03-13,3570,376,4,92.34,369.36
15272,2025-08-22,2454,376,4,92.34,369.36
15631,2025-07-26,1195,376,1,92.34,92.34
16271,2025-08-16,4567,376,4,92.34,369.36
16774,2025-06-24,1224,376,2,92.34,184.68
18854,2025-09-07,3351,376,2,92.34,184.68
67,2025-09-02,958,160,4,66.47,265.88
1498,2024-11-07,3379,160,2,66.47,132.94
1746,2025-01-18,1284,160,3,66.47,199.41
1751,2025-01-02,816,160,1,66.47,66.47
3145,2025-01-30,4178,160,2,66.47,132.94
3183,2025-10-09,777,160,3,66.47,199.41
3531,2025-05-15,3737,160,1,66.47,66.47
3979,2025-10-11,3904,160,2,66.47,132.94
4014,2025-07-11,2789,160,1,66.47,66.47
5830,2025-08-27,2210,160,2,66.47,132.94
5973,2025-06-08,2450,160,3,66.47,199.41
6082,2025-01-20,440,160,4,66.47,265.88
6355,2025-07-01,2212,160,2,66.47,132.94
6469,2025-07-20,1841,160,2,66.47,132.94
7395,2025-09-23,3365,160,2,66.47,132.94
7554,2024-11-30,1165,160,3,66.47,199.41
7826,2024-11-29,2050,160,2,66.47,132.94
8074,2025-06-14,898,160,2,66.47,132.94
8092,2025-04-04,1655,160,4,66.47,265.88
8429,2025-02-25,1468,160,1,66.47,66.47
9015,2024-11-23,1693,160,1,66.47,66.47
9101,2025-06-04,52,160,3,66.47,199.41
9146,2025-06-22,754,160,1,66.47,66.47
10138,2025-08-27,3535,160,4,66.47,265.88
11126,2024-12-05,3073,160,4,66.47,265.88
12525,2025-08-18,3040,160,1,66.47,66.47
12875,2025-03-19,2785,160,1,66.47,66.47
13195,2025-02-03,4225,160,3,66.47,199.41
13818,2025-07-02,2949,160,2,66.47,132.94
14244,2025-05-29,1418,160,4,66.47,265.88
14283,2025-07-27,982,160,4,66.47,265.88
14650,2025-10-18,3972,160,3,66.47,199.41
15137,2025-01-10,2058,160,3,66.47,199.41
15661,2025-06-30,606,160,2,66.47,132.94
16519,2025-06-24,4715,160,1,66.47,66.47
16686,2024-11-29,1486,160,3,66.47,199.41
17997,2024-11-15,3079,160,3,66.47,199.41
18701,2025-08-17,4005,160,3,66.47,199.41
18723,2025-07-04,1801,160,3,66.47,199.41
19239,2025-07-24,2996,160,2,66.47,132.94
19308,2025-05-30,1161,160,2,66.47,132.94
68,2024-12-18,561,178,4,102.7,410.8
926,2025-05-27,3543,178,2,102.7,205.4
2151,2025-02-12,175,178,4,102.7,410.8
2532,2025-03-15,2892,178,2,102.7,205.4
2835,2025-09-19,542,178,2,102.7,205.4
3181,2025-08-19,4686,178,2,102.7,205.4
3333,2025-06-24,2890,178,3,102.7,308.1
3606,2024-12-10,4384,178,1,102.7,102.7
4801,2024-11-12,1302,178,3,102.7,308.1
5121,2025-06-20,3414,178,3,102.7,308.1
5334,2024-12-14,601,178,1,102.7,102.7
5348,2024-12-22,1077,178,3,102.7,308.1
5583,2025-01-23,2883,178,2,102.7,205.4
5888,2025-08-23,4854,178,3,102.7,308.1
6724,2025-02-25,3776,178,1,102.7,102.7
6806,2025-05-24,2330,178,2,102.7,205.4
6957,2024-12-19,29,178,1,102.7,102.7
7035,2025-01-16,4753,178,2,102.7,205.4
7146,2025-03-17,2340,178,2,102.7,205.4
7273,2025-08-22,4742,178,3,102.7,308.1
7982,2025-07-21,1608,178,2,102.7,205.4
8057,2025-04-22,4498,178,1,102.7,102.7
9470,2025-01-09,2458,178,4,102.7,410.8
10530,2024-11-13,1287,178,2,102.7,205.4
10700,2025-06-10,745,178,4,102.7,410.8
10722,2025-04-10,1994,178,4,102.7,410.8
11310,2025-09-29,2854,178,4,102.7,410.8
12442,2025-09-15,1824,178,3,102.7,308.1
12797,2025-06-05,4203,178,1,102.7,102.7
13442,2024-12-29,4328,178,4,102.7,410.8
14572,2025-01-03,32,178,1,102.7,102.7
14683,2025-01-25,2941,178,2,102.7,205.4
15920,2025-03-13,4831,178,4,102.7,410.8
16018,2025-09-04,4455,178,4,102.7,410.8
16109,2025-10-06,2295,178,1,102.7,102.7
16608,2025-02-06,342,178,3,102.7,308.1
16659,2025-03-06,624,178,2,102.7,205.4
17085,2025-01-25,1056,178,3,102.7,308.1
17252,2024-11-28,2045,178,1,102.7,102.7
18014,2025-07-03,4645,178,4,102.7,410.8
18259,2025-10-17,1209,178,3,102.7,308.1
18781,2025-09-28,1983,178,4,102.7,410.8
18914,2025-06-03,1061,178,4,102.7,410.8
19088,2025-06-09,1758,178,2,102.7,205.4
19103,2025-02-26,4938,178,1,102.7,102.7
19177,2024-12-11,3031,178,1,102.7,102.7
19289,2025-07-01,2536,178,1,102.7,102.7
69,2025-07-22,1331,155,2,10.22,20.44
1032,2025-05-18,1961,155,2,10.22,20.44
1753,2025-05-26,247,155,1,10.22,10.22
1871,2024-12-10,3390,155,1,10.22,10.22
1916,2025-05-04,2351,155,2,10.22,20.44
2407,2025-08-13,376,155,3,10.22,30.660000000000004
3219,2025-08-25,801,155,1,10.22,10.22
3591,2025-05-21,2925,155,4,10.22,40.88
3785,2025-05-13,4315,155,4,10.22,40.88
4103,2025-02-02,4814,155,3,10.22,30.660000000000004
4773,2025-06-20,1775,155,2,10.22,20.44
5171,2025-10-24,1487,155,2,10.22,20.44
5174,2025-04-28,344,155,3,10.22,30.660000000000004
5285,2024-12-10,2568,155,1,10.22,10.22
5344,2025-03-24,4379,155,2,10.22,20.44
5631,2025-04-24,3629,155,4,10.22,40.88
5646,2025-10-09,4317,155,1,10.22,10.22
5659,2025-02-02,2133,155,4,10.22,40.88
5897,2025-03-21,848,155,3,10.22,30.660000000000004
5912,2025-08-29,4716,155,1,10.22,10.22
7368,2025-10-23,3792,155,4,10.22,40.88
7912,2024-12-24,836,155,3,10.22,30.660000000000004
8139,2025-04-06,2339,155,3,10.22,30.660000000000004
8378,2024-10-30,1346,155,1,10.22,10.22
8414,2025-09-02,4510,155,4,10.22,40.88
8624,2025-09-13,1740,155,1,10.22,10.22
9150,2025-03-22,747,155,3,10.22,30.660000000000004
9582,2025-02-13,4631,155,1,10.22,10.22
9717,2025-05-27,2525,155,3,10.22,30.660000000000004
10421,2025-02-13,1549,155,3,10.22,30.660000000000004
10681,2025-04-09,4930,155,3,10.22,30.660000000000004
10804,2025-10-14,4091,155,1,10.22,10.22
11116,2025-04-11,2708,155,3,10.22,30.660000000000004
11305,2024-12-03,3060,155,3,10.22,30.660000000000004
13809,2024-11-02,2707,155,1,10.22,10.22
14532,2025-10-17,1217,155,1,10.22,10.22
14583,2025-09-09,3420,155,1,10.22,10.22
14870,2025-06-27,657,155,3,10.22,30.660000000000004
16098,2025-04-03,4879,155,4,10.22,40.88
16848,2025-01-01,2391,155,4,10.22,40.88
18786,2025-06-21,774,155,3,10.22,30.660000000000004
19025,2024-11-14,1647,155,4,10.22,40.88
19179,2025-06-04,4118,155,1,10.22,10.22
19352,2024-12-09,923,155,3,10.22,30.660000000000004
19912,2025-10-11,1702,155,2,10.22,20.44
19956,2024-12-28,1441,155,1,10.22,10.22
70,2025-07-28,1313,35,2,143.62,287.24
377,2024-12-24,3544,35,2,143.62,287.24
869,2024-11-14,2485,35,4,143.62,574.48
895,2025-07-24,2274,35,2,143.62,287.24
1099,2024-12-30,4095,35,2,143.62,287.24
1295,2025-07-04,756,35,3,143.62,430.86
1712,2025-03-06,3738,35,2,143.62,287.24
2282,2025-01-17,538,35,4,143.62,574.48
2445,2025-08-23,1597,35,3,143.62,430.86
3256,2025-09-08,2775,35,2,143.62,287.24
3342,2025-04-07,4550,35,1,143.62,143.62
3754,2025-05-09,1213,35,1,143.62,143.62
4941,2025-02-21,4056,35,1,143.62,143.62
5314,2025-08-05,701,35,3,143.62,430.86
5599,2025-05-09,1402,35,3,143.62,430.86
6148,2025-05-25,1277,35,3,143.62,430.86
6256,2025-01-07,4759,35,1,143.62,143.62
6269,2024-12-04,2557,35,4,143.62,574.48
6562,2024-11-06,2552,35,4,143.62,574.48
6565,2025-06-19,955,35,3,143.62,430.86
6790,2025-03-19,3625,35,4,143.62,574.48
6887,2025-02-01,4753,35,4,143.62,574.48
7060,2025-03-14,966,35,3,143.62,430.86
7708,2025-04-26,99,35,1,143.62,143.62
8596,2025-06-30,725,35,3,143.62,430.86
8823,2025-03-04,2420,35,4,143.62,574.48
8885,2025-09-18,4971,35,1,143.62,143.62
9526,2025-02-21,4539,35,4,143.62,574.48
11939,2025-04-20,3518,35,4,143.62,574.48
12731,2025-04-08,2706,35,2,143.62,287.24
13058,2025-06-15,266,35,2,143.62,287.24
15445,2025-08-08,3224,35,3,143.62,430.86
16004,2024-11-05,2359,35,3,143.62,430.86
16650,2025-01-21,88,35,4,143.62,574.48
16782,2025-03-29,4169,35,1,143.62,143.62
16869,2024-11-16,1800,35,2,143.62,287.24
18232,2025-08-24,1742,35,2,143.62,287.24
18889,2024-10-29,3546,35,3,143.62,430.86
18926,2025-10-15,288,35,1,143.62,143.62
19269,2025-10-14,4316,35,3,143.62,430.86
71,2025-07-31,1822,259,2,123.17,246.34
415,2025-08-12,1089,259,2,123.17,246.34
640,2025-03-18,1284,259,2,123.17,246.34
903,2025-05-02,1162,259,2,123.17,246.34
1239,2025-04-23,1505,259,3,123.17,369.51
2013,2025-05-08,4330,259,1,123.17,123.17
2023,2024-11-20,3892,259,4,123.17,492.68
2214,2025-05-23,2169,259,3,123.17,369.51
2224,2025-06-02,3528,259,3,123.17,369.51
2588,2025-03-26,476,259,2,123.17,246.34
2719,2025-02-14,1197,259,2,123.17,246.34
2826,2025-02-04,2083,259,3,123.17,369.51
3192,2025-02-09,1215,259,2,123.17,246.34
3834,2025-03-01,1296,259,4,123.17,492.68
4483,2025-04-12,4658,259,2,123.17,246.34
4764,2025-07-15,1141,259,1,123.17,123.17
5180,2025-03-19,3423,259,1,123.17,123.17
6137,2025-09-24,3716,259,1,123.17,123.17
6250,2025-09-04,1878,259,4,123.17,492.68
6556,2025-04-27,4120,259,3,123.17,369.51
6630,2025-10-19,2257,259,3,123.17,369.51
6638,2025-02-06,2228,259,2,123.17,246.34
7077,2025-10-04,4893,259,3,123.17,369.51
7100,2025-03-21,1694,259,1,123.17,123.17
7286,2025-04-10,2868,259,1,123.17,123.17
7461,2025-04-28,4984,259,1,123.17,123.17
7805,2025-03-03,1978,259,4,123.17,492.68
7816,2024-12-28,3409,259,1,123.17,123.17
7863,2025-10-04,3904,259,2,123.17,246.34
8446,2025-02-14,1459,259,3,123.17,369.51
8594,2025-04-10,1866,259,3,123.17,369.51
8694,2025-05-31,1661,259,3,123.17,369.51
8829,2025-09-12,4531,259,2,123.17,246.34
11700,2025-02-19,3372,259,2,123.17,246.34
12070,2025-06-08,2923,259,2,123.17,246.34
13750,2025-04-21,1361,259,4,123.17,492.68
13765,2025-02-19,1314,259,3,123.17,369.51
13808,2024-11-03,4056,259,3,123.17,369.51
14366,2025-05-07,1021,259,4,123.17,492.68
15682,2025-05-18,3639,259,4,123.17,492.68
15725,2025-04-22,4927,259,4,123.17,492.68
16568,2025-03-31,632,259,2,123.17,246.34
16851,2025-05-19,3215,259,3,123.17,369.51
16936,2025-06-09,725,259,4,123.17,492.68
17029,2025-09-20,3700,259,4,123.17,492.68
17170,2025-02-28,552,259,2,123.17,246.34
18197,2025-10-24,3201,259,3,123.17,369.51
18248,2025-02-19,2097,259,4,123.17,492.68
18694,2025-05-31,1940,259,2,123.17,246.34
19700,2025-10-15,1961,259,4,123.17,492.68
19737,2025-06-02,4975,259,3,123.17,369.51
19969,2025-06-30,4288,259,1,123.17,123.17
72,2025-07-29,3003,260,2,64.33,128.66
952,2025-04-09,983,260,3,64.33,192.99
1837,2025-06-18,755,260,2,64.33,128.66
1857,2025-06-15,589,260,2,64.33,128.66
2625,2025-09-27,2199,260,2,64.33,128.66
3000,2025-04-21,1790,260,2,64.33,128.66
3385,2025-04-15,46,260,4,64.33,257.32
3509,2025-10-09,2531,260,4,64.33,257.32
3564,2025-01-26,320,260,3,64.33,192.99
3978,2025-05-25,2095,260,2,64.33,128.66
4568,2025-10-21,2247,260,4,64.33,257.32
5634,2025-08-12,4623,260,3,64.33,192.99
5822,2025-06-04,1933,260,4,64.33,257.32
6115,2025-03-16,4164,260,2,64.33,128.66
